txn_id,signal_id,txn_time,amount,direction,txn_type,country,currency
TXN-00000347,SIG-00036,2024-07-03 15:04:01.499956,397.84,out,wire,US,USD
TXN-00005435,SIG-00607,2024-03-09 16:53:48.142778,3276.98,out,bill_pay,US,USD
TXN-00002626,SIG-00288,2024-10-15 00:53:18.844548,882.03,in,refund,UA,CHF
TXN-00008742,SIG-00968,2024-05-15 09:23:40.481775,1605.88,out,atm_withdrawal,US,USD
TXN-00004129,SIG-00459,2024-03-29 14:22:17.022116,8407.32,in,payment,US,USD
TXN-00008880,SIG-00981,2024-04-15 11:11:49.346069,11148.94,out,bill_pay,US,USD
TXN-00000857,SIG-00089,2024-09-02 16:56:27.125419,3620.09,in,transfer,US,USD
TXN-00000399,SIG-00040,2024-07-30 11:01:28.002118,5051.39,in,card_purchase,US,USD
TXN-00002999,SIG-00333,2024-07-11 09:10:20.442863,1845.62,out,atm_withdrawal,IN,USD
TXN-00008951,SIG-00991,2024-08-25 21:22:20.970201,5511.99,in,card_purchase,US,USD
TXN-00009351,SIG-01033,2024-09-29 12:40:09.442631,1626.77,in,wire,US,USD
TXN-00004388,SIG-00485,2024-07-09 06:32:57.956148,337.89,out,transfer,US,USD
TXN-00001563,SIG-00169,2024-01-11 05:19:52.236822,4022.03,out,payment,CN,JPY
TXN-00009002,SIG-00998,2024-09-09 09:37:28.950645,218.9,out,fx_exchange,US,USD
TXN-00009970,SIG-01103,2024-04-05 04:57:30.366131,750.65,in,withdrawal,US,USD
TXN-00005280,SIG-00589,2024-07-31 19:19:43.110976,540.73,in,payment,US,USD
TXN-00007437,SIG-00830,2024-04-02 20:46:27.134977,15943.56,in,payment,US,USD
TXN-00003004,SIG-00334,2024-03-05 12:37:34.160096,104.04,out,card_purchase,US,USD
TXN-00007808,SIG-00867,2024-06-08 01:47:20.529780,271.35,in,card_purchase,US,USD
TXN-00007563,SIG-00844,2024-02-20 15:40:49.327485,459.53,out,deposit,US,USD
TXN-00010573,SIG-01167,2024-09-02 11:42:21.217136,2486.54,in,transfer,US,USD
TXN-00000361,SIG-00037,2024-02-28 08:44:32.738363,2919.68,out,card_purchase,US,USD
TXN-00009204,SIG-01019,2024-08-07 19:03:50.837732,826.27,in,refund,US,USD
TXN-00003291,SIG-00364,2023-12-31 04:16:12.943773,3783.37,in,deposit,US,USD
TXN-00000534,SIG-00055,2024-09-09 20:14:37.470436,7626.38,out,card_purchase,US,USD
TXN-00003248,SIG-00361,2024-01-11 16:36:20.448220,633.62,out,wire,AE,USD
TXN-00010451,SIG-01155,2024-09-03 20:40:22.647217,1511.94,in,refund,KY,EUR
TXN-00007248,SIG-00812,2024-03-11 21:15:11.667029,154.13,in,deposit,US,USD
TXN-00005689,SIG-00636,2024-11-14 14:23:06.566019,1792.5,in,transfer,AE,USD
TXN-00001924,SIG-00207,2024-10-05 09:26:51.212454,8534.6,in,atm_withdrawal,US,USD
TXN-00003788,SIG-00419,2024-04-17 12:51:13.832439,866.44,in,refund,US,USD
TXN-00002616,SIG-00287,2024-08-20 07:09:13.737294,460.1,out,card_purchase,US,USD
TXN-00001627,SIG-00175,2023-12-24 10:36:50.428196,277.09,in,bill_pay,US,USD
TXN-00009528,SIG-01052,2024-02-13 15:58:21.110173,361.28,out,transfer,US,USD
TXN-00004890,SIG-00545,2024-04-29 12:10:31.297240,163.49,out,card_purchase,US,USD
TXN-00005951,SIG-00665,2024-05-29 10:30:54.874986,329.11,out,deposit,NG,JPY
TXN-00009033,SIG-01002,2024-12-04 09:59:16.390796,605.68,in,withdrawal,US,USD
TXN-00008725,SIG-00967,2024-08-01 01:25:11.286526,2201.92,out,wire,PA,CHF
TXN-00003017,SIG-00336,2024-10-22 10:04:41.221499,2316.98,in,card_purchase,US,USD
TXN-00010004,SIG-01105,2024-05-23 15:29:24.576326,710.37,out,wire,US,USD
TXN-00004078,SIG-00454,2024-07-19 04:02:17.223228,7314.04,out,transfer,IN,USD
TXN-00006890,SIG-00770,2024-02-03 03:16:21.133960,4792.82,out,deposit,US,USD
TXN-00001906,SIG-00204,2024-05-28 01:43:46.669322,69.07,in,deposit,US,USD
TXN-00008791,SIG-00973,2024-08-16 23:31:36.128561,3179.09,out,payment,US,USD
TXN-00010082,SIG-01111,2024-09-01 05:47:26.153684,4152.74,in,deposit,US,USD
TXN-00001143,SIG-00120,2024-03-23 07:19:28.649155,234.96,in,atm_withdrawal,US,USD
TXN-00006554,SIG-00733,2024-06-08 05:18:01.874339,2936.76,in,wire,PA,EUR
TXN-00004804,SIG-00537,2024-01-26 09:06:46.615366,438.4,in,transfer,US,USD
TXN-00010711,SIG-01183,2024-12-12 19:43:27.220899,263.52,in,fx_exchange,US,USD
TXN-00002222,SIG-00244,2024-09-25 10:59:57.547584,1017.47,out,card_purchase,US,USD
TXN-00003911,SIG-00435,2024-04-18 16:33:38.144239,629.22,in,card_purchase,US,USD
TXN-00010280,SIG-01134,2024-02-29 12:18:32.386385,925.62,in,card_purchase,US,USD
TXN-00008645,SIG-00957,2024-03-18 02:34:13.038610,141.62,in,deposit,NG,EUR
TXN-00004642,SIG-00516,2024-05-03 09:10:44.833463,689.48,in,withdrawal,US,USD
TXN-00009496,SIG-01048,2024-01-07 21:31:38.421781,380.34,in,wire,US,USD
TXN-00009171,SIG-01016,2024-08-02 12:56:09.583719,318.61,out,deposit,US,USD
TXN-00002909,SIG-00322,2024-01-16 05:22:56.398414,1935.66,out,card_purchase,US,USD
TXN-00007305,SIG-00815,2024-05-21 21:52:04.160854,375.88,out,transfer,US,USD
TXN-00000174,SIG-00018,2024-04-27 03:50:00.042578,1074.28,in,wire,UA,CHF
TXN-00004748,SIG-00530,2024-01-01 02:38:59.225901,1083.03,out,card_purchase,US,USD
TXN-00001487,SIG-00160,2024-04-08 01:48:21.363003,1355.36,out,card_purchase,US,USD
TXN-00000748,SIG-00078,2024-08-11 20:42:08.668974,1229.05,in,payment,IN,CHF
TXN-00002956,SIG-00328,2024-03-09 08:01:02.562117,2095.35,out,payment,US,USD
TXN-00004122,SIG-00458,2024-03-23 17:28:01.156612,2765.16,in,transfer,US,USD
TXN-00010261,SIG-01133,2024-03-23 23:07:36.465145,1333.96,out,card_purchase,US,USD
TXN-00009023,SIG-01001,2024-11-27 03:59:25.042292,940.29,in,wire,RU,USD
TXN-00008210,SIG-00908,2024-10-06 07:33:43.953155,10158.09,in,bill_pay,AE,CHF
TXN-00008827,SIG-00976,2024-11-20 00:55:43.044632,741.15,in,withdrawal,US,USD
TXN-00005355,SIG-00598,2023-12-14 18:42:23.016336,21.81,out,payment,US,USD
TXN-00003394,SIG-00377,2024-07-31 19:41:43.955333,2098.44,in,payment,KY,CHF
TXN-00003659,SIG-00406,2024-07-08 05:01:45.805930,4614.27,out,withdrawal,US,USD
TXN-00007977,SIG-00883,2024-01-20 15:27:02.378571,5283.76,out,atm_withdrawal,US,USD
TXN-00006635,SIG-00742,2024-12-06 21:14:43.041943,1149.44,in,bill_pay,US,USD
TXN-00004481,SIG-00498,2024-08-23 10:38:39.574109,683.16,out,atm_withdrawal,US,USD
TXN-00000701,SIG-00073,2024-04-08 08:27:50.259635,155.05,in,transfer,US,USD
TXN-00008168,SIG-00902,2024-01-16 07:47:38.345629,224.85,in,deposit,US,USD
TXN-00006497,SIG-00728,2024-10-25 15:24:51.678174,16369.49,in,wire,PA,JPY
TXN-00001042,SIG-00108,2024-03-05 19:45:08.082576,723.75,in,payment,BR,EUR
TXN-00006796,SIG-00760,2024-12-22 05:28:42.088813,12476.27,out,refund,US,USD
TXN-00005334,SIG-00596,2024-08-04 10:08:38.339866,4284.01,in,card_purchase,US,USD
TXN-00003762,SIG-00417,2024-05-23 11:41:31.520472,397.08,out,refund,US,USD
TXN-00000840,SIG-00087,2024-03-16 06:19:16.417141,472.3,in,card_purchase,US,USD
TXN-00010028,SIG-01106,2023-12-29 03:12:44.828640,563.52,in,bill_pay,US,USD
TXN-00003018,SIG-00336,2024-10-24 07:09:38.171912,1131.85,out,deposit,US,USD
TXN-00002983,SIG-00332,2024-11-05 20:39:00.937431,593.77,out,wire,US,USD
TXN-00001459,SIG-00158,2024-04-24 03:47:46.061371,1605.73,in,refund,US,USD
TXN-00006339,SIG-00712,2024-04-28 08:24:03.508855,10185.86,out,deposit,US,USD
TXN-00008627,SIG-00955,2024-08-25 10:30:34.603158,929.05,out,payment,US,USD
TXN-00010470,SIG-01157,2024-01-14 10:50:55.550920,1100.59,in,wire,US,USD
TXN-00008340,SIG-00920,2024-11-15 10:54:35.189828,2552.08,out,atm_withdrawal,NG,USD
TXN-00006928,SIG-00775,2024-09-20 03:23:05.007545,3610.49,in,transfer,US,USD
TXN-00001499,SIG-00162,2024-10-09 00:26:56.361054,3556.57,out,card_purchase,US,USD
TXN-00001278,SIG-00134,2024-03-04 19:30:32.289186,410.65,in,deposit,US,USD
TXN-00004418,SIG-00490,2024-11-08 01:37:03.426610,2494.23,in,card_purchase,US,USD
TXN-00008494,SIG-00941,2024-02-10 13:41:00.483175,595.89,out,card_purchase,US,USD
TXN-00001693,SIG-00185,2024-08-18 08:29:05.921954,954.74,in,fx_exchange,US,USD
TXN-00005365,SIG-00599,2024-01-24 10:34:36.039476,7364.13,in,payment,KY,CHF
TXN-00005199,SIG-00577,2024-05-18 09:01:57.707865,1987.31,out,fx_exchange,US,USD
TXN-00008275,SIG-00914,2024-06-14 05:24:35.915887,8902.07,in,withdrawal,BR,CHF
TXN-00009483,SIG-01046,2024-01-28 16:40:29.712265,4420.91,in,wire,US,USD
TXN-00009871,SIG-01091,2024-05-17 16:45:46.532400,934.35,in,transfer,US,USD
TXN-00000048,SIG-00006,2024-06-10 21:03:12.590088,1108.39,out,transfer,US,USD
TXN-00007886,SIG-00875,2024-03-28 13:57:32.559215,1910.2,out,card_purchase,US,USD
TXN-00000040,SIG-00005,2024-04-12 23:57:31.990973,996.71,out,payment,US,USD
TXN-00001394,SIG-00148,2024-10-16 21:14:40.518479,167.13,in,atm_withdrawal,US,USD
TXN-00002378,SIG-00260,2024-07-24 08:27:23.790099,535.43,in,atm_withdrawal,NG,USD
TXN-00003108,SIG-00346,2024-01-09 16:33:51.964724,1784.44,in,payment,US,USD
TXN-00002725,SIG-00299,2024-04-07 23:17:17.305735,195.36,out,withdrawal,US,USD
TXN-00007622,SIG-00850,2024-06-02 17:06:13.776048,4561.41,out,withdrawal,US,USD
TXN-00006885,SIG-00770,2024-01-21 09:48:28.378238,592.65,in,withdrawal,RU,GBP
TXN-00006381,SIG-00715,2024-06-23 05:43:32.255283,964.43,in,transfer,US,USD
TXN-00004833,SIG-00540,2024-08-27 12:24:42.805014,565.24,in,withdrawal,US,USD
TXN-00007966,SIG-00883,2023-12-30 17:03:38.122733,2591.84,out,payment,US,USD
TXN-00005652,SIG-00632,2024-05-09 19:50:07.298018,112.14,in,atm_withdrawal,US,USD
TXN-00007372,SIG-00822,2024-08-04 14:29:50.139361,353.4,in,payment,US,USD
TXN-00010006,SIG-01105,2024-05-02 03:47:47.676820,2801.14,out,transfer,BR,USD
TXN-00004443,SIG-00493,2024-03-14 21:37:12.704013,11256.86,out,deposit,US,USD
TXN-00009816,SIG-01084,2024-03-25 22:06:11.955119,1719.58,out,bill_pay,US,USD
TXN-00001796,SIG-00195,2024-11-22 02:15:24.096210,722.17,in,wire,US,USD
TXN-00001195,SIG-00127,2024-05-30 16:42:45.543868,15315.9,out,deposit,US,USD
TXN-00003112,SIG-00347,2024-10-12 07:32:54.004713,606.99,out,payment,US,USD
TXN-00002272,SIG-00248,2024-07-15 18:58:05.647670,5864.54,in,fx_exchange,NG,USD
TXN-00004853,SIG-00542,2024-04-13 21:09:24.623992,1748.82,in,bill_pay,US,USD
TXN-00004280,SIG-00475,2024-09-12 17:00:41.985249,1697.72,out,atm_withdrawal,US,USD
TXN-00001767,SIG-00192,2024-03-03 23:25:43.205355,230.15,out,bill_pay,US,USD
TXN-00006487,SIG-00728,2024-10-28 17:44:13.190859,32067.77,in,card_purchase,US,USD
TXN-00000435,SIG-00043,2024-03-17 04:06:49.522630,7765.21,out,fx_exchange,CN,GBP
TXN-00003245,SIG-00360,2024-05-05 02:47:42.330543,5650.48,out,transfer,US,USD
TXN-00003388,SIG-00376,2024-04-10 19:17:46.394178,2771.08,out,refund,US,USD
TXN-00007177,SIG-00803,2024-12-13 17:07:44.261383,501.62,out,payment,US,USD
TXN-00001609,SIG-00174,2024-02-04 23:32:18.780543,4696.51,out,transfer,IN,GBP
TXN-00001119,SIG-00117,2024-07-23 21:07:06.155249,340.39,out,wire,US,USD
TXN-00002614,SIG-00287,2024-08-14 05:05:44.227795,2181.16,in,card_purchase,US,USD
TXN-00006422,SIG-00720,2024-05-19 13:25:42.489425,1247.07,out,withdrawal,US,USD
TXN-00007048,SIG-00789,2024-09-23 05:03:40.980968,1721.59,out,card_purchase,US,USD
TXN-00009255,SIG-01025,2024-07-21 08:14:34.051468,626.86,out,bill_pay,PA,GBP
TXN-00003856,SIG-00428,2024-05-20 15:02:18.039545,5652.68,in,refund,US,USD
TXN-00003596,SIG-00401,2024-11-22 05:30:07.323160,301.38,in,transfer,US,USD
TXN-00000622,SIG-00063,2024-02-18 15:54:48.138847,3849.57,in,withdrawal,US,USD
TXN-00004984,SIG-00556,2024-07-30 16:33:53.527495,7489.89,in,deposit,US,USD
TXN-00005762,SIG-00646,2024-05-04 14:16:56.034247,64.8,in,withdrawal,US,USD
TXN-00004148,SIG-00460,2024-02-08 04:42:33.677277,223.01,in,withdrawal,US,USD
TXN-00003285,SIG-00364,2023-12-07 17:09:30.949562,577.01,in,card_purchase,US,USD
TXN-00003356,SIG-00373,2024-08-30 16:56:23.040975,1208.31,out,card_purchase,US,USD
TXN-00005266,SIG-00588,2024-10-22 20:18:24.223419,494.3,out,card_purchase,US,USD
TXN-00009746,SIG-01080,2024-02-17 18:51:55.891389,445.71,in,payment,NG,CHF
TXN-00005932,SIG-00662,2024-06-19 20:54:02.938594,5535.35,in,deposit,US,USD
TXN-00004970,SIG-00554,2024-12-19 10:38:44.077921,745.22,in,deposit,US,USD
TXN-00003320,SIG-00369,2024-06-10 15:18:35.027123,894.61,out,payment,US,USD
TXN-00007580,SIG-00846,2024-10-15 22:12:41.110492,5364.52,out,withdrawal,KY,CHF
TXN-00000933,SIG-00098,2024-06-04 12:15:30.870226,197.6,in,card_purchase,US,USD
TXN-00000915,SIG-00095,2024-09-04 13:29:44.351328,693.74,out,card_purchase,US,USD
TXN-00005602,SIG-00624,2024-07-27 04:42:46.930284,176.26,in,wire,US,USD
TXN-00005490,SIG-00612,2024-05-19 10:27:02.437104,876.67,out,payment,US,USD
TXN-00004973,SIG-00555,2024-02-05 06:33:14.053808,5516.66,in,payment,US,USD
TXN-00002627,SIG-00288,2024-10-15 01:00:43.381435,2580.57,in,fx_exchange,US,USD
TXN-00008642,SIG-00956,2024-02-21 15:45:16.096392,2793.01,out,withdrawal,US,USD
TXN-00002953,SIG-00328,2024-03-31 01:01:32.175549,1205.3,out,fx_exchange,US,USD
TXN-00005013,SIG-00560,2024-07-18 21:11:41.300118,1660.47,in,atm_withdrawal,IN,JPY
TXN-00003964,SIG-00441,2024-07-31 16:48:15.534084,97.72,in,withdrawal,US,USD
TXN-00001214,SIG-00128,2024-08-25 03:26:48.661959,1701.73,out,fx_exchange,US,USD
TXN-00010387,SIG-01148,2024-07-20 04:03:35.125949,2760.19,out,payment,US,USD
TXN-00003486,SIG-00388,2024-09-28 16:44:49.615143,2232.48,in,card_purchase,US,USD
TXN-00001011,SIG-00104,2024-08-02 23:44:54.664693,530.74,out,payment,US,USD
TXN-00004565,SIG-00508,2024-03-23 13:42:22.243038,741.13,out,payment,US,USD
TXN-00007511,SIG-00839,2024-11-16 05:53:01.286861,4050.44,in,withdrawal,US,USD
TXN-00001723,SIG-00187,2024-09-29 10:22:42.738333,362.09,out,card_purchase,US,USD
TXN-00001122,SIG-00118,2024-02-20 04:22:54.987325,2325.11,out,card_purchase,US,USD
TXN-00008431,SIG-00932,2024-08-01 06:07:48.165738,75.44,out,withdrawal,RU,USD
TXN-00009836,SIG-01086,2024-10-03 07:52:34.080133,7622.79,out,refund,US,USD
TXN-00003069,SIG-00342,2024-06-27 14:31:16.073544,2122.81,in,card_purchase,US,USD
TXN-00009897,SIG-01094,2024-03-04 18:00:48.978191,23032.24,out,payment,US,USD
TXN-00000015,SIG-00002,2024-10-02 11:58:54.815061,529.53,in,atm_withdrawal,US,USD
TXN-00003450,SIG-00384,2024-10-20 21:11:34.412963,2153.84,in,payment,US,USD
TXN-00010626,SIG-01172,2024-05-11 05:28:30.554205,18865.14,out,payment,US,USD
TXN-00009371,SIG-01034,2023-12-15 12:17:14.779148,936.28,out,deposit,US,USD
TXN-00007629,SIG-00851,2024-01-10 06:32:22.517940,623.96,out,deposit,US,USD
TXN-00008447,SIG-00935,2024-09-30 11:29:11.108256,1674.59,out,payment,US,USD
TXN-00009936,SIG-01098,2024-11-05 06:00:22.558300,1992.1,in,atm_withdrawal,US,USD
TXN-00008442,SIG-00934,2024-10-03 11:42:57.243582,312.94,out,transfer,US,USD
TXN-00009973,SIG-01103,2024-04-02 23:52:50.757490,27182.89,in,deposit,US,USD
TXN-00006115,SIG-00686,2024-10-26 13:40:09.302391,1643.23,out,wire,KY,JPY
TXN-00005118,SIG-00571,2024-10-21 03:16:25.093647,2711.9,out,fx_exchange,US,USD
TXN-00007236,SIG-00811,2024-12-03 14:40:04.444572,3593.97,out,payment,US,USD
TXN-00002125,SIG-00231,2024-07-06 09:35:03.849322,1181.25,out,deposit,CN,USD
TXN-00006420,SIG-00720,2024-04-18 06:17:09.910880,1572.85,in,payment,US,USD
TXN-00008274,SIG-00914,2024-05-30 14:21:44.182165,617.13,out,card_purchase,AE,GBP
TXN-00003252,SIG-00361,2024-01-14 19:35:31.197926,814.62,out,deposit,US,USD
TXN-00003232,SIG-00359,2024-08-07 16:11:59.862820,2280.9,in,refund,US,USD
TXN-00005640,SIG-00630,2024-10-29 15:24:13.471353,1248.6,in,refund,US,USD
TXN-00000674,SIG-00070,2024-04-21 09:16:14.935468,103.62,in,atm_withdrawal,RU,JPY
TXN-00004223,SIG-00469,2024-06-19 07:34:47.842776,3037.39,out,payment,US,USD
TXN-00003062,SIG-00341,2024-03-05 14:38:26.999629,2120.93,out,transfer,US,USD
TXN-00005527,SIG-00617,2024-08-04 21:34:37.749696,855.73,out,transfer,US,USD
TXN-00007252,SIG-00812,2024-02-08 11:38:44.403185,2784.99,out,wire,US,USD
TXN-00004716,SIG-00524,2024-10-26 09:19:52.329458,1449.58,out,card_purchase,US,USD
TXN-00001246,SIG-00133,2023-12-21 19:02:08.999191,3241.32,in,card_purchase,US,USD
TXN-00003945,SIG-00440,2024-08-30 13:26:57.038907,657.48,out,fx_exchange,US,USD
TXN-00000400,SIG-00040,2024-07-21 13:31:57.095158,2124.14,out,transfer,US,USD
TXN-00000266,SIG-00027,2024-12-05 04:42:56.172198,1226.19,out,payment,KY,JPY
TXN-00007769,SIG-00864,2024-06-19 01:32:44.991595,5183.43,out,payment,US,USD
TXN-00007925,SIG-00878,2024-01-17 17:04:10.228133,6079.74,in,payment,US,USD
TXN-00008453,SIG-00936,2024-11-10 16:55:30.302947,2671.82,out,payment,US,USD
TXN-00005720,SIG-00639,2024-04-05 11:16:59.883609,1046.72,in,refund,US,USD
TXN-00008698,SIG-00963,2024-06-02 19:31:06.520845,407.01,in,card_purchase,US,USD
TXN-00007536,SIG-00841,2023-12-13 03:19:18.227249,4652.48,in,card_purchase,US,USD
TXN-00006926,SIG-00774,2024-01-16 01:34:31.432023,323.42,out,atm_withdrawal,NG,CHF
TXN-00003858,SIG-00428,2024-05-17 13:54:40.945983,4824.32,in,payment,UA,USD
TXN-00010483,SIG-01157,2024-01-26 17:00:43.297859,20888.64,out,transfer,US,USD
TXN-00000741,SIG-00078,2024-08-09 16:20:08.939925,32.19,out,payment,US,USD
TXN-00002685,SIG-00295,2024-02-09 11:56:19.748031,321.3,in,refund,US,USD
TXN-00001471,SIG-00159,2024-04-03 06:50:03.575469,76.71,out,deposit,US,USD
TXN-00003754,SIG-00416,2024-09-27 14:49:20.910178,3253.95,out,transfer,US,USD
TXN-00010892,SIG-01200,2024-05-15 22:58:42.116737,2676.6,out,fx_exchange,US,USD
TXN-00002677,SIG-00294,2024-08-21 08:02:20.599319,108.89,in,bill_pay,KY,GBP
TXN-00010297,SIG-01136,2024-10-04 20:33:31.345387,1162.39,out,transfer,US,USD
TXN-00004380,SIG-00485,2024-07-04 12:19:29.090581,608.98,in,payment,US,USD
TXN-00006936,SIG-00775,2024-09-23 01:30:07.140997,4026.91,in,deposit,NG,EUR
TXN-00006683,SIG-00747,2024-02-06 22:38:40.372561,989.67,in,deposit,US,USD
TXN-00010401,SIG-01149,2024-04-29 06:33:07.838134,1517.85,in,wire,US,USD
TXN-00002120,SIG-00231,2024-06-06 13:08:29.878063,91.55,out,payment,US,USD
TXN-00008302,SIG-00916,2024-02-02 12:04:18.184829,2634.46,out,fx_exchange,US,USD
TXN-00005482,SIG-00611,2024-10-19 20:02:20.057730,5567.87,out,card_purchase,CN,CHF
TXN-00003947,SIG-00440,2024-09-04 20:56:34.733784,1838.61,in,atm_withdrawal,US,USD
TXN-00005475,SIG-00611,2024-10-08 10:06:31.697314,329.9,out,payment,US,USD
TXN-00001158,SIG-00122,2024-10-22 05:12:48.570211,476.45,out,payment,US,USD
TXN-00007535,SIG-00841,2023-12-05 15:39:33.278159,324.04,in,payment,US,USD
TXN-00000853,SIG-00088,2024-02-25 23:20:27.134715,1501.13,out,atm_withdrawal,US,USD
TXN-00005870,SIG-00657,2024-11-10 22:53:22.232277,1199.14,in,transfer,TR,USD
TXN-00004798,SIG-00536,2024-12-16 00:59:04.798641,564.56,in,bill_pay,US,USD
TXN-00007832,SIG-00870,2024-05-30 11:26:48.845870,1158.28,in,atm_withdrawal,US,USD
TXN-00004868,SIG-00543,2024-09-17 12:37:12.483822,657.12,in,transfer,US,USD
TXN-00004190,SIG-00465,2024-11-06 10:50:44.739060,6486.2,out,withdrawal,KY,GBP
TXN-00008739,SIG-00968,2024-05-18 04:02:02.767912,2486.83,out,deposit,US,USD
TXN-00002146,SIG-00233,2024-05-11 06:45:49.026753,197.25,out,withdrawal,US,USD
TXN-00004623,SIG-00513,2024-10-25 03:31:43.070391,1046.82,in,withdrawal,CN,CHF
TXN-00001953,SIG-00208,2024-11-26 17:18:13.201112,380.67,out,withdrawal,US,USD
TXN-00006524,SIG-00731,2024-03-08 16:01:16.728632,3256.7,in,withdrawal,NG,EUR
TXN-00008622,SIG-00955,2024-07-25 18:39:15.423631,680.17,in,wire,US,USD
TXN-00002508,SIG-00274,2024-08-30 14:51:39.801716,221.14,in,card_purchase,US,USD
TXN-00001433,SIG-00156,2024-10-25 17:28:57.917898,2290.24,out,wire,US,USD
TXN-00009355,SIG-01033,2024-10-01 20:12:17.253146,3490.18,in,payment,US,USD
TXN-00009403,SIG-01037,2024-04-06 21:51:16.215135,139.71,out,withdrawal,US,USD
TXN-00008771,SIG-00972,2024-11-28 02:06:44.254090,3159.09,out,atm_withdrawal,US,USD
TXN-00002808,SIG-00309,2024-07-11 17:43:54.821840,585.71,in,atm_withdrawal,US,USD
TXN-00002760,SIG-00302,2023-12-20 14:26:56.887648,488.08,out,wire,US,USD
TXN-00007284,SIG-00814,2024-06-21 04:13:08.485277,420.0,in,transfer,US,USD
TXN-00009116,SIG-01012,2024-03-21 01:40:21.889858,2225.41,in,bill_pay,US,USD
TXN-00002817,SIG-00311,2024-10-30 04:44:09.584050,1279.57,out,payment,US,USD
TXN-00008036,SIG-00889,2024-08-01 04:29:09.198972,763.53,in,refund,US,USD
TXN-00008073,SIG-00894,2024-01-16 02:36:19.763052,933.82,in,card_purchase,US,USD
TXN-00008093,SIG-00896,2024-05-30 08:20:43.276566,2498.69,out,transfer,BR,USD
TXN-00005791,SIG-00649,2024-06-23 12:34:05.303638,3809.0,in,payment,US,USD
TXN-00008612,SIG-00953,2024-04-19 19:31:08.539736,61.12,in,card_purchase,US,USD
TXN-00005690,SIG-00636,2024-11-10 09:02:20.508687,11671.03,in,wire,US,USD
TXN-00004465,SIG-00494,2024-01-16 03:07:01.678956,263.37,out,withdrawal,AE,GBP
TXN-00010526,SIG-01161,2024-01-05 18:17:37.963803,8756.01,out,refund,CN,GBP
TXN-00005562,SIG-00620,2024-10-17 05:38:54.516481,924.2,in,payment,US,USD
TXN-00001595,SIG-00172,2024-06-22 05:08:15.015074,962.44,in,payment,KY,GBP
TXN-00006540,SIG-00732,2024-07-21 23:47:19.074454,47153.63,in,transfer,US,USD
TXN-00003048,SIG-00339,2024-05-18 08:38:22.509967,428.64,in,atm_withdrawal,US,USD
TXN-00000368,SIG-00037,2024-03-09 02:30:50.503624,278.37,in,deposit,US,USD
TXN-00002629,SIG-00288,2024-10-22 18:53:27.326017,694.92,in,atm_withdrawal,US,USD
TXN-00000425,SIG-00042,2024-05-07 05:38:48.274312,1247.26,out,card_purchase,KY,GBP
TXN-00005981,SIG-00668,2024-04-10 22:43:39.922197,1431.11,in,withdrawal,US,USD
TXN-00001374,SIG-00146,2024-08-28 12:29:22.780705,6142.15,in,transfer,US,USD
TXN-00007955,SIG-00882,2024-06-07 17:41:37.054051,534.21,in,bill_pay,US,USD
TXN-00010593,SIG-01169,2024-07-11 12:15:32.820508,190.16,out,refund,US,USD
TXN-00003287,SIG-00364,2023-12-10 23:55:51.047216,180.69,out,payment,US,USD
TXN-00009878,SIG-01092,2024-04-26 17:12:33.443283,1725.53,out,transfer,US,USD
TXN-00001057,SIG-00110,2024-11-26 21:31:15.423644,901.95,in,atm_withdrawal,US,USD
TXN-00002837,SIG-00314,2024-08-02 17:30:09.404936,8425.46,out,transfer,US,USD
TXN-00000796,SIG-00083,2024-11-23 04:24:53.161089,1028.57,out,withdrawal,US,USD
TXN-00008768,SIG-00972,2024-11-21 09:06:48.609771,223.72,in,withdrawal,US,USD
TXN-00009345,SIG-01033,2024-10-05 16:07:16.316357,233.46,out,atm_withdrawal,US,USD
TXN-00000136,SIG-00015,2024-09-25 07:33:05.413269,3625.68,in,card_purchase,US,USD
TXN-00002596,SIG-00284,2024-11-24 04:44:34.576954,3094.87,out,refund,US,USD
TXN-00006118,SIG-00686,2024-10-29 01:23:16.071399,2824.0,out,card_purchase,US,USD
TXN-00009609,SIG-01063,2024-08-15 03:06:47.235779,853.68,in,bill_pay,US,USD
TXN-00008489,SIG-00939,2024-09-21 20:03:44.658500,4988.72,out,payment,US,USD
TXN-00006441,SIG-00723,2024-02-22 02:15:16.832520,1787.17,out,card_purchase,US,USD
TXN-00007325,SIG-00817,2024-03-10 16:32:27.293918,7708.96,out,payment,US,USD
TXN-00001251,SIG-00133,2023-12-26 16:30:03.773363,1839.81,in,refund,US,USD
TXN-00008067,SIG-00893,2024-07-04 05:53:32.524996,7768.9,in,bill_pay,US,USD
TXN-00005887,SIG-00657,2024-11-12 09:11:23.498655,632.12,in,fx_exchange,US,USD
TXN-00001942,SIG-00207,2024-10-05 21:31:28.436244,153.22,in,withdrawal,US,USD
TXN-00009067,SIG-01006,2024-11-23 08:45:15.307068,1272.78,in,card_purchase,US,USD
